parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id;official_profile_url;official_contact_address;official_contact_email;official_contact_phone;official_website;constituency_office_address;constituency_office_email;constituency_office_phone;email_address;sprechstunden_json;next_sprechstunde_date;next_sprechstunde_text
2;Berlin;133;Berlin 2021 - 2026;54201;Manuela Schmidt (Berlin 2021 - 2026);117508;Manuela;Schmidt;Manuela Schmidt;;f;1963;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11102;1002 - Marzahn-Hellersdorf 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);9;list;;;;True;https://www.abgeordnetenwatch.de/profile/manuela-schmidt;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54201;https://www.abgeordnetenwatch.de/api/v2/politicians/117508;https://www.abgeordnetenwatch.de/profile/manuela-schmidt;;https://www.parlament-berlin.de/Abgeordnete/manuela-schmidt;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;schmidt@linksfraktion.berlin;;http://www.dr-manuela-schmidt.de/;Helene-Weigel-Platz 7, 12681 Berlin, Tel.: 030 54 98 03 23, Fax: 030 23 25 25 15;buero@dr-manuela-schmidt.de;030 54 98 03 23;buero@dr-manuela-schmidt.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54200;Gunnar N. Lindemann (Berlin 2021 - 2026);122997;Gunnar N.;Lindemann;Gunnar N. Lindemann;;m;1970;9;AfD;AfD;AfD (Berlin 2021 - 2026);11101;1001 - Marzahn-Hellersdorf 1 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/gunnar-n-lindemann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54200;https://www.abgeordnetenwatch.de/api/v2/politicians/122997;https://www.abgeordnetenwatch.de/profile/gunnar-n-lindemann;;;;;;;;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54199;Dunja Wolff (Berlin 2021 - 2026);176520;Dunja;Wolff;Dunja Wolff;;f;1962;1;SPD;SPD;SPD (Berlin 2021 - 2026);11100;906 - Treptow-Köpenick 6 (Berlin 2021 - 2026);Bezirksliste Treptow-Köpenick (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/dunja-wolff;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54199;https://www.abgeordnetenwatch.de/api/v2/politicians/176520;https://www.abgeordnetenwatch.de/profile/dunja-wolff;;https://www.parlament-berlin.de/Abgeordnete/dunja-wolff;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;;;https://dunja-wolff.de/;Bölschestraße 17, 12587 Berlin;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54197;Lars Düsterhöft (Berlin 2021 - 2026);122934;Lars;Düsterhöft;Lars Düsterhöft;;m;1981;1;SPD;SPD;SPD (Berlin 2021 - 2026);11096;902 - Treptow-Köpenick 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/lars-duesterhoeft;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54197;https://www.abgeordnetenwatch.de/api/v2/politicians/122934;https://www.abgeordnetenwatch.de/profile/lars-duesterhoeft;;https://www.parlament-berlin.de/Abgeordnete/lars-dusterhoft;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;lars.duesterhoeft@spd.parlament-berlin.de;;http://www.lars-duesterhoeft.de;Springbornstraße 36a, 12487 Berlin;;;lars.duesterhoeft@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54195;Franziska Giffey (Berlin 2021 - 2026);176519;Franziska;Giffey;Franziska Giffey;;f;1978;1;SPD;SPD;SPD (Berlin 2021 - 2026);11094;806 - Neukölln 6 (Berlin 2021 - 2026);Bezirksliste Neukölln (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/franziska-giffey;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54195;https://www.abgeordnetenwatch.de/api/v2/politicians/176519;https://www.abgeordnetenwatch.de/profile/franziska-giffey;Q19279839;https://www.parlament-berlin.de/Abgeordnete/franziska-giffey;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;franziska.giffey@spd.parlament-berlin.de;;https://www.franziska-giffey.de/;Alt-Rudow 55, 12357 Berlin, Tel.: 0152 23141627;;0152 23141627;franziska.giffey@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54193;Marcel Hopp (Berlin 2021 - 2026);176517;Marcel;Hopp;Marcel Hopp;;m;1988;1;SPD;SPD;SPD (Berlin 2021 - 2026);11092;804 - Neukölln 4 (Berlin 2021 - 2026);Bezirksliste Neukölln (Berlin 2021 - 2026);4;list;Fabian Fischer hat auf sein Mandat verzichtet, damit Marcel Hopp sein Mandat weiterhin ausüben kann.;;;True;https://www.abgeordnetenwatch.de/profile/marcel-hopp;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54193;https://www.abgeordnetenwatch.de/api/v2/politicians/176517;https://www.abgeordnetenwatch.de/profile/marcel-hopp;;https://www.parlament-berlin.de/Abgeordnete/marcel-hopp;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;kontakt@marcelhopp.de;;https://marcelhopp.de/;Goldammerstraße 34, 12351 Berlin, Tel.: 030 1358585 / 0163 2117622;;030 1358585 / 0163 2117622;kontakt@marcelhopp.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54192;Derya Çağlar (Berlin 2021 - 2026);122916;Derya;Çağlar;Derya Çağlar;;f;1982;1;SPD;SPD;SPD (Berlin 2021 - 2026);11091;803 - Neukölln 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/derya-caglar;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54192;https://www.abgeordnetenwatch.de/api/v2/politicians/122916;https://www.abgeordnetenwatch.de/profile/derya-caglar;;https://www.parlament-berlin.de/Abgeordnete/derya-caglar;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;info@derya-caglar.de;;http://www.derya-caglar.de/;Kranoldstr. 14, 12051 Berlin;;;info@derya-caglar.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54191;Susanna Kahlefeld (Berlin 2021 - 2026);117456;Susanna;Kahlefeld;Susanna Kahlefeld;Dr.;f;1964;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11090;802 - Neukölln 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);43;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/susanna-kahlefeld;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54191;https://www.abgeordnetenwatch.de/api/v2/politicians/117456;https://www.abgeordnetenwatch.de/profile/susanna-kahlefeld;;https://www.parlament-berlin.de/Abgeordnete/susanna-kahlefeld;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;susanna.kahlefeld@gruene-fraktion.berlin;;http://www.susanna-kahlefeld.de/;Friedelstraße 58, 12047 Berlin;buero2.kahlefeld@gruene-fraktion.berlin;;buero2.kahlefeld@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54190;André Schulze (Berlin 2021 - 2026);117579;André;Schulze;André Schulze;;m;1987;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11089;801 - Neukölln 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);26;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/andre-schulze;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54190;https://www.abgeordnetenwatch.de/api/v2/politicians/117579;https://www.abgeordnetenwatch.de/profile/andre-schulze;;https://www.parlament-berlin.de/Abgeordnete/andre-schulze;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;andre.schulze@gruene-fraktion.berlin;;https://andre-schulze.berlin/startseite;Friedelstraße 58, 12047 Berlin;;;andre.schulze@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54189;Christian Zander (Berlin 2021 - 2026);117627;Christian;Zander;Christian Zander;;m;1978;2;CDU;CDU;CDU (Berlin 2021 - 2026);11088;707 - Tempelhof-Schöneberg 7 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/christian-zander;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54189;https://www.abgeordnetenwatch.de/api/v2/politicians/117627;https://www.abgeordnetenwatch.de/profile/christian-zander;;https://www.parlament-berlin.de/Abgeordnete/christian-zander;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, Webseite;info@christian-zander.de;;https://www.christian-zander.de/;Bahnhofstraße 10, 12305 Berlin;;;info@christian-zander.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54188;Scott Körber (Berlin 2021 - 2026);132775;Scott;Körber;Scott Körber;;m;1971;2;CDU;CDU;CDU (Berlin 2021 - 2026);11087;706 - Tempelhof-Schöneberg 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/scott-koerber;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54188;https://www.abgeordnetenwatch.de/api/v2/politicians/132775;https://www.abgeordnetenwatch.de/profile/scott-koerber;;https://www.parlament-berlin.de/Abgeordnete/scott-korber;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;kontakt@scottkoerber.de;;https://www.scottkoerber.de/;Tauernallee 4, 12107 Berlin;;;kontakt@scottkoerber.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54187;Lars Rauchfuß (Berlin 2021 - 2026);176513;Lars;Rauchfuß;Lars Rauchfuß;;m;1986;1;SPD;SPD;SPD (Berlin 2021 - 2026);11086;705 - Tempelhof-Schöneberg 5 (Berlin 2021 - 2026);Bezirksliste Tempelhof-Schöneberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/lars-rauchfuss;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54187;https://www.abgeordnetenwatch.de/api/v2/politicians/176513;https://www.abgeordnetenwatch.de/profile/lars-rauchfuss;;https://www.parlament-berlin.de/Abgeordnete/lars-rauchfuss;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;post@lars-rauchfuss.de;;;Markgrafenstr. 16, 12105 Berlin;;;post@lars-rauchfuss.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54185;Orkan Özdemir (Berlin 2021 - 2026);176511;Orkan;Özdemir;Orkan Özdemir;;m;1983;1;SPD;SPD;SPD (Berlin 2021 - 2026);11084;703 - Tempelhof-Schöneberg 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/orkan-oezdemir;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54185;https://www.abgeordnetenwatch.de/api/v2/politicians/176511;https://www.abgeordnetenwatch.de/profile/orkan-oezdemir;;https://www.parlament-berlin.de/Abgeordnete/orkan-ozdemir;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;orkan.oezdemir@spd.parlament-berlin.de;;https://orkan-oezdemir.de/;Schmiljanstr. 17, 12161 Berlin;;;orkan.oezdemir@spd.parlament-berlin.de;"[{""date"":""2026-04-27"",""date_text"":""27.04.2026"",""time"":""10:30 Uhr - 15:00 Uhr"",""location"":""Stadtteilbüro, Schmiljanstraße 17, 12161 Berlin"",""note"":""Anmeldung ist erforderlich unter mail@orkan-oezdemir.de"",""emails"":[""mail@orkan-oezdemir.de""],""phones"":[],""party"":""SPD"",""raw"":""27.04.2026 10:30 Uhr - 15:00 Uhr, Stadtteilbüro, Schmiljanstraße 17, 12161 Berlin, Anmeldung ist erforderlich unter mail@orkan-oezdemir.de"",""name"":""Orkan Özdemir""},{""date"":""2026-04-28"",""date_text"":""28.04.2026"",""time"":""10:30 Uhr - 15:00 Uhr"",""location"":""Stadtteilbüro, Schmiljanstraße 17, 12161 Berlin"",""note"":""Anmeldung ist erforderlich unter mail@orkan-oezdemir.de"",""emails"":[""mail@orkan-oezdemir.de""],""phones"":[],""party"":""SPD"",""raw"":""28.04.2026 10:30 Uhr - 15:00 Uhr, Stadtteilbüro, Schmiljanstraße 17, 12161 Berlin, Anmeldung ist erforderlich unter mail@orkan-oezdemir.de"",""name"":""Orkan Özdemir""}]";2026-04-27;27.04.2026 10:30 Uhr - 15:00 Uhr, Stadtteilbüro, Schmiljanstraße 17, 12161 Berlin, Anmeldung ist erforderlich unter mail@orkan-oezdemir.de
2;Berlin;133;Berlin 2021 - 2026;54184;Sebastian Walter (Berlin 2021 - 2026);141111;Sebastian;Walter;Sebastian Walter;;;1979;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11082;701 - Tempelhof-Schöneberg 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);22;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/sebastian-walter;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54184;https://www.abgeordnetenwatch.de/api/v2/politicians/141111;https://www.abgeordnetenwatch.de/profile/sebastian-walter;;https://www.parlament-berlin.de/Abgeordnete/sebastian-walter;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;sebastian.walter@gruene-fraktion.berlin;;http://www.sebastian-walter.berlin;Nollendorfstr. 35, 10777 Berlin;;;sebastian.walter@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54183;Stephan Standfuß (Berlin 2021 - 2026);123290;Stephan;Standfuß;Stephan Standfuß;;m;1972;2;CDU;CDU;CDU (Berlin 2021 - 2026);11081;607 - Steglitz-Zehlendorf 7 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/stephan-standfuss;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54183;https://www.abgeordnetenwatch.de/api/v2/politicians/123290;https://www.abgeordnetenwatch.de/profile/stephan-standfuss;;https://www.parlament-berlin.de/Abgeordnete/stephan-standfuss;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;standfuss@cdu-fraktion.berlin.de;;https://www.standfuss.berlin/;Onkel-Tom-Str. 1, 14169 Berlin;kontakt@starkes-zehlendorf.de;;kontakt@starkes-zehlendorf.de;"[{""date"":""2026-05-08"",""date_text"":""08.05.2026"",""time"":""13:30 Uhr - 16:00 Uhr"",""location"":""Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin"",""note"":""vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""emails"":[""standfuss@starkes-zehlendorf.de""],""phones"":[""030 40725645""],""party"":""CDU"",""raw"":""08.05.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""name"":""Stephan Standfuß""},{""date"":""2026-05-22"",""date_text"":""22.05.2026"",""time"":""13:30 Uhr - 16:00 Uhr"",""location"":""Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin"",""note"":""vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""emails"":[""standfuss@starkes-zehlendorf.de""],""phones"":[""030 40725645""],""party"":""CDU"",""raw"":""22.05.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""name"":""Stephan Standfuß""},{""date"":""2026-06-05"",""date_text"":""05.06.2026"",""time"":""13:30 Uhr - 16:00 Uhr"",""location"":""Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin"",""note"":""vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""emails"":[""standfuss@starkes-zehlendorf.de""],""phones"":[""030 40725645""],""party"":""CDU"",""raw"":""05.06.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""name"":""Stephan Standfuß""},{""date"":""2026-06-19"",""date_text"":""19.06.2026"",""time"":""13:30 Uhr - 16:00 Uhr"",""location"":""Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin"",""note"":""vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""emails"":[""standfuss@starkes-zehlendorf.de""],""phones"":[""030 40725645""],""party"":""CDU"",""raw"":""19.06.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""name"":""Stephan Standfuß""},{""date"":""2026-07-03"",""date_text"":""03.07.2026"",""time"":""13:30 Uhr - 16:00 Uhr"",""location"":""Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin"",""note"":""vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""emails"":[""standfuss@starkes-zehlendorf.de""],""phones"":[""030 40725645""],""party"":""CDU"",""raw"":""03.07.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""name"":""Stephan Standfuß""},{""date"":""2026-08-28"",""date_text"":""28.08.2026"",""time"":""13:30 Uhr - 16:00 Uhr"",""location"":""Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin"",""note"":""vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""emails"":[""standfuss@starkes-zehlendorf.de""],""phones"":[""030 40725645""],""party"":""CDU"",""raw"":""28.08.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""name"":""Stephan Standfuß""},{""date"":""2026-09-11"",""date_text"":""11.09.2026"",""time"":""13:30 Uhr - 16:00 Uhr"",""location"":""Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin"",""note"":""vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""emails"":[""standfuss@starkes-zehlendorf.de""],""phones"":[""030 40725645""],""party"":""CDU"",""raw"":""11.09.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten"",""name"":""Stephan Standfuß""}]";2026-05-08;08.05.2026 13:30 Uhr - 16:00 Uhr, Bürgerbüro, Onkel-Tom-Straße 1, 14169 Berlin, vorherige Anmeldung unter standfuss@starkes-zehlendorf.de oder 030 40725645 erbeten
2;Berlin;133;Berlin 2021 - 2026;54180;Cornelia Seibeld (Berlin 2021 - 2026);117442;Cornelia;Seibeld;Cornelia Seibeld;;f;;2;CDU;CDU;CDU (Berlin 2021 - 2026);11078;604 - Steglitz-Zehlendorf 4 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/cornelia-seibeld;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54180;https://www.abgeordnetenwatch.de/api/v2/politicians/117442;https://www.abgeordnetenwatch.de/profile/cornelia-seibeld;;https://www.parlament-berlin.de/Abgeordnete/cornelia-seibeld;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;praesidentin@parlament-berlin.de;;http://www.cornelia-seibeld.de/;Hindenburgdamm 80, 12203 Berlin, Tel.: 030 84417174;;030 84417174;praesidentin@parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54179;Christian Goiny (Berlin 2021 - 2026);117435;Christian;Goiny;Christian Goiny;;m;1965;2;CDU;CDU;CDU (Berlin 2021 - 2026);11077;603 - Steglitz-Zehlendorf 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/christian-goiny;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54179;https://www.abgeordnetenwatch.de/api/v2/politicians/117435;https://www.abgeordnetenwatch.de/profile/christian-goiny;;https://www.parlament-berlin.de/Abgeordnete/christian-goiny;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;buero@christian-goiny.de;;http://www.christian-goiny.info/;Hindenburgdamm 80, 12203 Berlin, Tel.: 030 84417174;buergerbuero.hindenburgdamm@gmail.com;030 84417174;buergerbuero.hindenburgdamm@gmail.com;[];;
2;Berlin;133;Berlin 2021 - 2026;54178;Matthias Kollatz (Berlin 2021 - 2026);122926;Matthias;Kollatz;Matthias Kollatz;;m;1957;1;SPD;SPD;SPD (Berlin 2021 - 2026);11076;602 - Steglitz-Zehlendorf 2 (Berlin 2021 - 2026);Bezirksliste Steglitz-Zehlendorf (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/matthias-kollatz;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54178;https://www.abgeordnetenwatch.de/api/v2/politicians/122926;https://www.abgeordnetenwatch.de/profile/matthias-kollatz;;https://www.parlament-berlin.de/Abgeordnete/matthias-kollatz;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;matthias.kollatz@spd.parlament-berlin.de;;http://www.kollatz-mda.de;Schützenstraße 15, 12165 Berlin;;;matthias.kollatz@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54177;Benedikt Lux (Berlin 2021 - 2026);117423;Benedikt;Lux;Benedikt Lux;;m;1981;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11075;601 - Steglitz-Zehlendorf 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);20;moved_up;Benedikt Lux ist am 14.05.2025 für Julia Schneider in das Berliner Abgerodnetenhaus nachgerückt. Zuvor war er am 16.03.2023 aufgrund der Wahlwiederholung ausgeschieden.;2025-05-14;;True;https://www.abgeordnetenwatch.de/profile/benedikt-lux;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54177;https://www.abgeordnetenwatch.de/api/v2/politicians/117423;https://www.abgeordnetenwatch.de/profile/benedikt-lux;;https://www.parlament-berlin.de/Abgeordnete/benedikt-lux;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;benedikt.lux@gruene-fraktion.berlin;;https://bene-lux.de/;Steglitzer Damm 25, 12169 Berlin;;;benedikt.lux@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54176;Kai Wegner (Berlin 2021 - 2026);78928;Kai;Wegner;Kai Wegner;;m;1972;2;CDU;CDU;CDU (Berlin 2021 - 2026);11074;505 - Spandau 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/kai-wegner;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54176;https://www.abgeordnetenwatch.de/api/v2/politicians/78928;https://www.abgeordnetenwatch.de/profile/kai-wegner;Q1721361;https://www.parlament-berlin.de/Abgeordnete/kai-wegner;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;wegner@cdu-fraktion.berlin.de;;https://www.kai-wegner.de/;;;;wegner@cdu-fraktion.berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54175;Heiko Melzer (Berlin 2021 - 2026);117483;Heiko;Melzer;Heiko Melzer;;m;1976;2;CDU;CDU;CDU (Berlin 2021 - 2026);11073;504 - Spandau 4 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/heiko-melzer;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54175;https://www.abgeordnetenwatch.de/api/v2/politicians/117483;https://www.abgeordnetenwatch.de/profile/heiko-melzer;;https://www.parlament-berlin.de/Abgeordnete/heiko-melzer;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;helfen@heiko-melzer.de;;http://www.heiko-melzer.de/;Brunsbütteler Damm 265, 13591 Berlin, Tel.: 030 33977851, Fax: 030 33977854;;030 33977851;helfen@heiko-melzer.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54173;Raed Saleh (Berlin 2021 - 2026);117534;Raed;Saleh;Raed Saleh;;m;1977;1;SPD;SPD;SPD (Berlin 2021 - 2026);11071;502 - Spandau 2 (Berlin 2021 - 2026);Bezirksliste Spandau (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/raed-saleh;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54173;https://www.abgeordnetenwatch.de/api/v2/politicians/117534;https://www.abgeordnetenwatch.de/profile/raed-saleh;;https://www.parlament-berlin.de/Abgeordnete/raed-saleh;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;raed.saleh@spd.parlament-berlin.de;;http://www.raed-saleh.de;Bismarckstr. 64, 13585 Berlin;;;raed.saleh@spd.parlament-berlin.de;[];;
